candidate_id,resume_file_name,candidate_name,primary_domain,primary_role,years_experience,highest_education,education_field,institution_tier,technical_skills_raw,tools_platforms_raw,soft_skills_raw,experience_summary,project_summary,key_achievements,management_experience_flag,people_management_flag,project_management_experience_flag,agile_scrum_experience_flag,client_facing_experience_flag,delivery_lead_experience_flag,cloud_experience_flag,ml_experience_flag,compliance_experience_flag,enterprise_systems_experience_flag,offshore_onsite_model_experience_flag,multi_vendor_coordination_flag,process_compliance_experience_flag,documentation_heavy_role_flag,mentoring_experience_flag,stakeholder_management_experience_flag,resume_length_words,keyword_density_score,profile_completeness_score
CND_104559,IT_candidate_4559.pdf,Candidate_4559,IT,Full Stack Developer,10,MBA,Computer Science,Tier-2,"Python, AWS, Linux, Git","Azure, GCP","Problem Solving, Leadership","Hands-on it professional with 10+ years of end-to-end delivery experience spanning design, development, testing and release.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.","Contributed to 18% improvement in key KPIs such as throughput, response time or customer satisfaction.",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,51,0.87,0.62
CND_104560,resume_4560_DevOps_Engineer.pdf,Candidate_4560,IT,DevOps Engineer,7,,Computer Science,Tier-1,"Git, AWS, Kubernetes, Linux","Jira, AWS","Client Handling, Leadership","7+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.","Contributed to 9% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,54,0.41,0.61
CND_104561,resume_4561_Talent_Acquisition_Specialist.pdf,Candidate_4561,HR,Talent Acquisition Specialist,4,MBA,Human Resources,Tier-1,"HMRS, HR Analytics, Employee Engagement, Recruitment","Confluence, AWS","Teamwork, Communication","Over 4 years delivering solutions in hr, collaborating with cross-functional teams and stakeholders to meet business goals.","Worked on multiple hr initiatives including migrations, enhancements and greenfield builds.",Supported initiatives that increased team productivity by 14% and reduced rework or delays.,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,51,0.77,0.84
CND_104562,resume_4562_Software_Engineer.pdf,Candidate_4562,IT,Software Engineer,10,Masters,Computer Science,Tier-2,"Liunx, Docker, SQL, Java","GCP, Jira","Leadership, Communication","Over 10 years delivering solutions in it, collaborating with cross-functional teams and stakeholders to meet business goals.","Led implementation of it projects for enterprise clients, focusing on scalability, stability and performance.",Supported initiatives that increased team productivity by 13% and reduced rework or delays.,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,52,0.73,0.86
CND_104563,Data Science_candidate_4563.pdf,Candidate_4563,Data Science,ML Engineer,6,MBA,Statistics,Tier-2,"Python, Pandas, Power BI, TensorFlow","Confluence, GCP","Leadership, Client Handling","Over 6 years delivering solutions in data science, collaborating with cross-functional teams and stakeholders to meet business goals.","Worked on multiple data science initiatives including migrations, enhancements and greenfield builds.",Improved process efficiency by 32% and helped reduce incidents or defects through better practices.,0,0,1,1,1,0,0,1,0,1,1,0,1,0,1,1,54,0.52,0.65
CND_104564,resume_4564_Cloud_Engineer.pdf,Candidate_4564,IT,Cloud Engineer,8,Masters,Information Technology,Tier-1,"Java, Docker, Kubernetes, AWS","Confluence, GCP","Leadership, Teamwork","Hands-on it professional with 8+ years of end-to-end delivery experience spanning design, development, testing and release.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.",Supported initiatives that increased team productivity by 27% and reduced rework or delays.,1,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,48,0.62,0.78
CND_104565,profile_4565.pdf,Candidate_4565,IT,Full Stack Developer,3,MBA,Computer Science,Tier-2,"Git, Linux, Docker, Python","Jira, AWS","Client Handling, Problem Solving","3+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.",Supported initiatives that increased team productivity by 28% and reduced rework or delays.,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,58,0.33,0.64
CND_104566,SoftwareEngineer_4566.pdf,Candidate_4566,IT,Software Engineer,7,Masters,Computer Science,Tier-2,"Kubernetes, AWS, Java, Docker","GCP, Jira","Teamwork, Communication","Hands-on it professional with 7+ years of end-to-end delivery experience spanning design, development, testing and release.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.","Contributed to 19% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,50,0.47,0.87
CND_104567,SeniorSoftwareEngineer_4567.pdf,Candidate_4567,IT,Senior Software Engineer,11,LLM,Information Technology,Tier-3,"Java, Linux, Docker, Python","Confluence, Jira","Leadership, Teamwork","Over 11 years delivering solutions in it, collaborating with cross-functional teams and stakeholders to meet business goals.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.",Improved process efficiency by 35% and helped reduce incidents or defects through better practices.,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,55,0.58,0.67
CND_104568,profile_4568.pdf,Candidate_4568,IT,Junior Software Engineer,2,Bachelors,Computer Science,Tier-2,"Kubernetes, Git, Linux, SQL","Jira, Azure","Communication, Client Handling","2+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.",Improved process efficiency by 45% and helped reduce incidents or defects through better practices.,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,53,0.58,0.85
CND_104569,profile_4569.pdf,Candidate_4569,IT,Senior Software Engineer,14,Masters,Information Technology,Tier-1,"Linux, SQL, Git, AWS","Azure, GCP","Communication, Teamwork","14+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Led implementation of it projects for enterprise clients, focusing on scalability, stability and performance.","Contributed to 22% improvement in key KPIs such as throughput, response time or customer satisfaction.",1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,56,0.43,0.8
CND_104570,resume_4570_Cloud_Engineer.pdf,Candidate_4570,IT,Cloud Engineer,9,LLM,Computer Science,Tier-1,"AWS, Git, Kubernetes, SQL","AWS, Azure","Problem Solving, Communication","Hands-on it professional with 9+ years of end-to-end delivery experience spanning design, development, testing and release.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.",Supported initiatives that increased team productivity by 15% and reduced rework or delays.,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,54,0.72,0.67
CND_104571,DevOpsEngineer_4571.pdf,Candidate_4571,IT,DevOps Engineer,10,MBA,Computer Science,Tier-3,"Docker, Python, Kbuernetes, SQL","Azure, AWS","Communication, Teamwork","10+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.",Supported initiatives that increased team productivity by 20% and reduced rework or delays.,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,56,0.59,0.86
CND_104572,resume_4572_ML_Engineer.pdf,Candidate_4572,Data Science,ML Engineer,4,Bachelors,Statistics,Tier-3,"Power BI, NLP, Machine Learning, Pandas","Jira, ServiceNow","Communication, Client Handling","Hands-on data science professional with 4+ years of end-to-end delivery experience spanning design, development, testing and release.","Led implementation of data science projects for enterprise clients, focusing on scalability, stability and performance.",Supported initiatives that increased team productivity by 14% and reduced rework or delays.,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,56,0.51,0.78
CND_104573,SeniorSoftwareEngineer_4573.pdf,Candidate_4573,IT,Senior Software Engineer,13,Bachelors,Computer Science,Tier-3,"Git, SQL, AWS, Linux","Confluence, Jira","Teamwork, Problem Solving","Over 13 years delivering solutions in it, collaborating with cross-functional teams and stakeholders to meet business goals.","Led implementation of it projects for enterprise clients, focusing on scalability, stability and performance.",Supported initiatives that increased team productivity by 16% and reduced rework or delays.,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,53,0.32,0.79
CND_104574,profile_4574.pdf,Candidate_4574,IT,Software Engineer,7,LLM,Information Technology,Tier-2,"Docker, AWS, SQL, Git","Confluence, GCP","Problem Solving, Communication","7+ years of experience in it roles, working across multiple projects from requirements analysis to deployment and post-production support.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.",Supported initiatives that increased team productivity by 40% and reduced rework or delays.,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,57,0.68,0.92
CND_104575,profile_4575.pdf,Candidate_4575,IT,Cloud Engineer,7,MBA,Computer Science,Tier-1,"AWS, Docker, SQL, Kubernetes","GCP, ServiceNow","Problem Solving, Leadership","Over 7 years delivering solutions in it, collaborating with cross-functional teams and stakeholders to meet business goals.","Worked on multiple it initiatives including migrations, enhancements and greenfield builds.",Supported initiatives that increased team productivity by 40% and reduced rework or delays.,0,0,1,1,1,0,1,0,0,1,1,1,1,1,1,1,50,0.36,0.64
CND_104576,IT_candidate_4576.pdf,Candidate_4576,IT,Senior Software Engineer,9,MBA,Information Technology,Tier-1,"Linxu, AWS, Git, Python","ServiceNow, Confluence","Problem Solving, Client Handling","Hands-on it professional with 9+ years of end-to-end delivery experience spanning design, development, testing and release.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.",Improved process efficiency by 42% and helped reduce incidents or defects through better practices.,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,56,0.75,0.89
CND_104577,HRExecutive_4577.pdf,Candidate_4577,HR,HR Executive,1,Bachelors,Human Resources,Tier-2,"Payroll, HRMS, HR Analytics, Recruitmnet","Azure, AWS","Leadership, Client Handling","Hands-on hr professional with 1+ years of end-to-end delivery experience spanning design, development, testing and release.","Worked on multiple hr initiatives including migrations, enhancements and greenfield builds.",Supported initiatives that increased team productivity by 10% and reduced rework or delays.,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,50,0.4,0.65
CND_104578,resume_4578_Litigation_Lawyer.pdf,Candidate_4578,Legal,Litigation Lawyer,4,Masters,Law,Tier-3,"Contract Drafting, Legal Research, Compliance, Due Diligence","Jira, GCP","Leadership, Communication","Hands-on legal professional with 4+ years of end-to-end delivery experience spanning design, development, testing and release.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.","Contributed to 21% improvement in key KPIs such as throughput, response time or customer satisfaction.",0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,58,0.59,0.76
CND_104579,Management_candidate_4579.pdf,Candidate_4579,Management,Senior Project Manager,16,LLM,Business Administration,Tier-1,"Agiel, Strategy, Stakeholder Management, Risk Management","ServiceNow, Confluence","Teamwork, Leadership","16+ years of experience in management roles, working across multiple projects from requirements analysis to deployment and post-production support.","Led implementation of management projects for enterprise clients, focusing on scalability, stability and performance.",Supported initiatives that increased team productivity by 28% and reduced rework or delays.,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,56,0.43,0.94
CND_104580,SeniorSoftwareEngineer_4580.pdf,Candidate_4580,IT,Senior Software Engineer,19,,Information Technology,Tier-3,"Git, Kubernetes, Linux, SQL","Jira, Azure","Client Handling, Leadership","Hands-on it professional with 19+ years of end-to-end delivery experience spanning design, development, testing and release.","Led implementation of it projects for enterprise clients, focusing on scalability, stability and performance.","Contributed to 22% improvement in key KPIs such as throughput, response time or customer satisfaction.",1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,54,0.74,0.69
CND_104581,IT_candidate_4581.pdf,Candidate_4581,IT,Full Stack Developer,10,LLM,Information Technology,Tier-3,"Docker, Kubernetes, Git, AWS","GCP, ServiceNow","Leadership, Communication","Hands-on it professional with 10+ years of end-to-end delivery experience spanning design, development, testing and release.","Delivered project components on time and within scope, coordinating with teams in offshore and onsite locations.",Improved process efficiency by 41% and helped reduce incidents or defects through better practices.,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,54,0.49,0.79
